Country,"Track Identifier","Media type","Date Played",Hours,"Play Duration Milliseconds","End Reason Type","Source Type","Play Count","Skip Count","Ignore For Recommendations","Track Reference","Track Description"
"United States",1773474470,AUDIO,20260203,20,242871,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1773474470,"Gracie Abrams - us. (feat. Taylor Swift)"
"United States",1429663163,AUDIO,20260203,14,234785,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1429663163,"Lorde - Green Light"
"United States",1800678754,AUDIO,20260203,16,232879,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1800678754,"Lorde - Yellow Flicker Beat"
"United States",1773474482,AUDIO,20260203,3,229714,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1773474482,"Gracie Abrams - Cool"
"United States",1810905307,AUDIO,20260203,14,209651,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1810905307,"Lorde - What Was That"
"United States",1753115255,AUDIO,20260203,14,206587,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1753115255,"Charli xcx & Lorde - Girl, so confusing featuring lorde"
"United States",1810905894,AUDIO,20260203,"14, 17",205827,NATURAL_END_OF_TRACK,IPHONE,1,1,false,1810905894,"Lorde - David"
"United States",1515404862,AUDIO,20260203,22,199894,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1515404862,"TWICE - MORE & MORE"
"United States",1440829059,AUDIO,20260203,14,199703,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1440829059,"Disclosure - Magnets (feat. Lorde)"
"United States",1526107945,AUDIO,20260203,22,196559,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1526107945,"TREASURE - BOY"
"United States",1773694641,AUDIO,20260203,"20, 22",195838,"MANUALLY_SELECTED_PLAYBACK_OF_A_DIFF_ITEM",IPHONE,2,2,false,1773694641,"aespa - Set The Tone"
"United States",1440818672,AUDIO,20260203,17,193233,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1440818672,"Lorde - Team"
"United States",1569282884,AUDIO,20260203,22,192472,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1569282884,"IZ*ONE - Secret Story of the Swan"
"United States",1429663165,AUDIO,20260203,14,189765,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1429663165,"Lorde - Homemade Dynamite"
"United States",1795513518,AUDIO,20260203,20,186834,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1795513518,"Sabrina Carpenter - Busy Woman"
"United States",1810905309,AUDIO,20260203,17,180728,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1810905309,"Lorde - Man Of The Year"
"United States",1773694544,AUDIO,20260203,20,179229,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1773694544,"aespa - Supernova"
"United States",1795513149,AUDIO,20260203,20,175978,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1795513149,"Sabrina Carpenter - Espresso"
"United States",1429663167,AUDIO,20260203,17,172296,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1429663167,"Lorde - Liability"
"United States",1795513277,AUDIO,20260203,20,165542,"MANUALLY_SELECTED_PLAYBACK_OF_A_DIFF_ITEM",IPHONE,1,1,false,1795513277,"Sabrina Carpenter - 15 Minutes"
"United States",1773474485,AUDIO,20260203,"4, 19",164098,NATURAL_END_OF_TRACK,IPHONE,1,1,false,1773474485,"Gracie Abrams - Packing It Up"
"United States",1773694643,AUDIO,20260203,22,159332,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1773694643,"aespa - Licorice"
"United States",1440818657,AUDIO,20260203,14,159025,TRACK_SKIPPED_FORWARDS,IPHONE,1,1,false,1440818657,"Lorde - 400 Lux"
"United States",1773474469,AUDIO,20260203,20,157128,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1773474469,"Gracie Abrams - I Love You, I'm Sorry"
"United States",1716426010,AUDIO,20260203,20,146419,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1716426010,"Reneé Rapp - Pretty Girls"
"United States",1608247446,AUDIO,20260203,22,145083,"MANUALLY_SELECTED_PLAYBACK_OF_A_DIFF_ITEM",IPHONE,1,1,false,1608247446,"ITZY - Not Shy"
"United States",1773473686,AUDIO,20260203,"2, 20",139050,"MANUALLY_SELECTED_PLAYBACK_OF_A_DIFF_ITEM",IPHONE,1,2,false,1773473686,"Gracie Abrams - Felt Good About You"
"United States",1594982931,AUDIO,20260203,14,125082,TRACK_SKIPPED_FORWARDS,IPHONE,1,1,false,1594982931,"Lorde - The Love Club"
"United States",1810905308,AUDIO,20260203,16,109491,TRACK_SKIPPED_FORWARDS,IPHONE,1,1,false,1810905308,"Lorde - Shapeshifter"
"United States",1594982918,AUDIO,20260203,14,103321,TRACK_SKIPPED_FORWARDS,IPHONE,1,1,false,1594982918,"Lorde - Bravado"
"United States",1521791796,AUDIO,20260203,22,72072,"MANUALLY_SELECTED_PLAYBACK_OF_A_DIFF_ITEM",IPHONE,1,1,false,1521791796,"Red Velvet - IRENE & SEULGI - Monster"
"United States",1795513276,AUDIO,20260203,20,56840,TRACK_SKIPPED_FORWARDS,IPHONE,1,1,false,1795513276,"Sabrina Carpenter - Don’t Smile"
"United States",1569744630,AUDIO,20260203,22,54564,"MANUALLY_SELECTED_PLAYBACK_OF_A_DIFF_ITEM",IPHONE,1,1,false,1569744630,"EVERGLOW - LA DI DA"
"United States",1544324131,AUDIO,20260203,5,40926,"MANUALLY_SELECTED_PLAYBACK_OF_A_DIFF_ITEM",IPHONE,1,1,false,N/A,"Ariana Grande - goodnight n go"
"United States",1724874645,AUDIO,20260203,22,37509,TRACK_SKIPPED_FORWARDS,IPHONE,1,1,false,1724874645,"CHUNG HA - Stay Tonight"
"United States",1716425988,AUDIO,20260203,20,0,"MANUALLY_SELECTED_PLAYBACK_OF_A_DIFF_ITEM",IPHONE,0,1,false,1716425988,"Reneé Rapp - So What Now"
"United States",1795512308,AUDIO,20260203,20,0,TRACK_SKIPPED_FORWARDS,IPHONE,0,1,false,1795512308,"Sabrina Carpenter - Taste"
"United States",1871085734,AUDIO,20260203,5,0,TRACK_SKIPPED_FORWARDS,IPHONE,0,1,false,N/A,"RAYE - WHERE IS MY HUSBAND!"
"United States",1773474489,VIDEO,20260203,4,0,TRACK_SKIPPED_FORWARDS,IPHONE,0,1,false,1773474489,"I Love You, I'm Sorry"
"United States",1773694652,AUDIO,20260203,22,0,TRACK_SKIPPED_FORWARDS,IPHONE,0,1,false,1773694652,"aespa - Long Chat (#♥)"
"United States",1594982922,AUDIO,20260203,17,0,TRACK_SKIPPED_FORWARDS,IPHONE,0,1,false,1594982922,"Lorde - Royals"
"United States",1773474487,AUDIO,20260203,4,0,TRACK_SKIPPED_FORWARDS,IPHONE,0,1,false,1773474487,"Gracie Abrams - I Knew It, I Know You (Live From Vevo)"
"United States",1440818652,AUDIO,20260203,14,0,TRACK_SKIPPED_FORWARDS,IPHONE,0,1,false,1440818652,"Lorde - Tennis Court"
"United States",1795513273,AUDIO,20260203,20,0,TRACK_SKIPPED_FORWARDS,IPHONE,0,1,false,1795513273,"Sabrina Carpenter - Lie To Girls"
"United States",1510067133,AUDIO,20260203,22,0,TRACK_SKIPPED_FORWARDS,IPHONE,0,1,false,1510067133,"NCT DREAM - Ridin'"
"United States",1795513020,AUDIO,20260203,20,0,TRACK_SKIPPED_FORWARDS,IPHONE,0,1,false,1795513020,"Sabrina Carpenter - Coincidence"
"United States",1862550859,AUDIO,20260203,5,0,TRACK_SKIPPED_FORWARDS,IPHONE,0,1,false,N/A,"Sabrina Carpenter - Go Go Juice"
"United States",1773474471,AUDIO,20260203,4,0,TRACK_SKIPPED_FORWARDS,IPHONE,0,1,false,1773474471,"Gracie Abrams - Let It Happen"
"United States",1296637199,AUDIO,20260203,22,0,"MANUALLY_SELECTED_PLAYBACK_OF_A_DIFF_ITEM",IPHONE,0,1,false,1296637199,"TAEMIN - MOVE"
"United States",1773474472,AUDIO,20260203,4,0,TRACK_SKIPPED_FORWARDS,IPHONE,0,2,false,1773474472,"Gracie Abrams - Tough Love"
"United States",1795513156,AUDIO,20260203,20,0,"MANUALLY_SELECTED_PLAYBACK_OF_A_DIFF_ITEM",IPHONE,0,2,false,1795513156,"Sabrina Carpenter - Dumb & Poetic"
"United States",1795513495,AUDIO,20260203,20,0,TRACK_SKIPPED_FORWARDS,IPHONE,0,1,false,1795513495,"Sabrina Carpenter - Couldn’t Make It Any Harder"
"United States",1504639680,AUDIO,20260203,5,0,TRACK_SKIPPED_FORWARDS,IPHONE,0,1,false,N/A,"SUHO - Made In You"
"United States",1795513143,AUDIO,20260203,20,0,TRACK_SKIPPED_FORWARDS,IPHONE,0,1,false,1795513143,"Sabrina Carpenter - Bed Chem"
"United States",1773473688,AUDIO,20260203,"4, 20",0,TRACK_SKIPPED_FORWARDS,IPHONE,0,2,false,1773473688,"Gracie Abrams - Blowing Smoke"
"United States",1773474474,AUDIO,20260203,4,0,TRACK_SKIPPED_FORWARDS,IPHONE,0,1,false,1773474474,"Gracie Abrams - Gave You I Gave You I"
"United States",1795513610,AUDIO,20260203,20,0,TRACK_SKIPPED_FORWARDS,IPHONE,0,1,false,1795513610,"Sabrina Carpenter - Bad Reviews"
"United States",1429663179,AUDIO,20260203,17,0,"MANUALLY_SELECTED_PLAYBACK_OF_A_DIFF_ITEM",IPHONE,0,1,false,1429663179,"Lorde - Perfect Places"
"United States",1440936195,AUDIO,20260203,19,0,"MANUALLY_SELECTED_PLAYBACK_OF_A_DIFF_ITEM",IPHONE,0,1,false,1440936195,"Taylor Swift - How You Get the Girl"
"United States",1795512813,AUDIO,20260203,20,0,TRACK_SKIPPED_FORWARDS,IPHONE,0,1,false,1795512813,"Sabrina Carpenter - Sharpest Tool"
"United States",1647324051,AUDIO,20260203,5,0,TRACK_SKIPPED_FORWARDS,IPHONE,0,1,false,N/A,"SEULGI - 28 Reasons"
"United States",1870984033,AUDIO,20260204,"13, 18",660566,NATURAL_END_OF_TRACK,IPHONE,3,1,false,1870984033,"Harry Styles - Aperture"
"United States",1736995535,AUDIO,20260204,"19, 23",521412,PLAYBACK_SUSPENDED,IPHONE,3,0,false,1736995535,"Olivia Rodrigo - making the bed"
"United States",1736996058,AUDIO,20260204,"19, 23",441518,"MANUALLY_SELECTED_PLAYBACK_OF_A_DIFF_ITEM",IPHONE,2,1,false,1736996058,"Olivia Rodrigo - teenage dream"
"United States",1742075509,AUDIO,20260204,"4, 13",434986,NATURAL_END_OF_TRACK,IPHONE,2,1,false,1742075509,"Taylor Swift - How Did It End?"
"United States",1823044944,AUDIO,20260204,"22, 23",423694,NATURAL_END_OF_TRACK,MACINTOSH,2,0,false,1823044944,"Air - Playground Love [feat. Gordon Tracks]"
"United States",1485802970,AUDIO,20260204,"13, 18",385677,NATURAL_END_OF_TRACK,IPHONE,2,2,false,1485802970,"Harry Styles - Adore You"
"United States",1823045049,AUDIO,20260204,22,373595,NATURAL_END_OF_TRACK,MACINTOSH,1,0,false,1823045049,"Air - Dirty Trip"
"United States",1823045060,AUDIO,20260204,23,353312,NATURAL_END_OF_TRACK,MACINTOSH,1,0,false,1823045060,"Air - Suicide Underground"
"United States",1615585012,AUDIO,20260204,"13, 17, 19",252590,"MANUALLY_SELECTED_PLAYBACK_OF_A_DIFF_ITEM",IPHONE,3,2,false,1615585012,"Harry Styles - Matilda"
"United States",1689131968,AUDIO,20260204,4,248242,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1689131968,"Taylor Swift - Labyrinth"
"United States",1485802975,AUDIO,20260204,18,240032,NATURAL_END_OF_TRACK,IPHONE,1,1,false,1485802975,"Harry Styles - Falling"
"United States",1736995537,AUDIO,20260204,19,231898,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1736995537,"Olivia Rodrigo - logical"
"United States",1226034393,AUDIO,20260204,"13, 18",218429,TRACK_SKIPPED_FORWARDS,IPHONE,1,2,false,1226034393,"Harry Styles - Sign of the Times"
"United States",1440812146,AUDIO,20260204,4,214738,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1440812146,"t.A.T.u. - All The Things She Said"
"United States",1736996573,VIDEO,20260204,23,209969,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1736996573,"get him back!"
"United States",1838810952,AUDIO,20260204,13,208478,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1838810952,"Taylor Swift - Elizabeth Taylor"
"United States",1085060699,AUDIO,20260204,4,205355,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1085060699,"TAEMIN - Drip Drop"
"United States",1742074192,AUDIO,20260204,13,203823,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1742074192,"Taylor Swift - My Boy Only Breaks His Favorite Toys"
"United States",1736995841,AUDIO,20260204,23,199643,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1736995841,"Olivia Rodrigo - pretty isn’t pretty"
"United States",1485802981,AUDIO,20260204,18,197881,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1485802981,"Harry Styles - Treat People With Kindness"
"United States",1736996216,AUDIO,20260204,23,193396,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1736996216,"Olivia Rodrigo - stranger"
"United States",1650841746,AUDIO,20260204,4,191300,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1650841746,"Taylor Swift - Mastermind"
"United States",1773167033,AUDIO,20260204,22,180602,"MANUALLY_SELECTED_PLAYBACK_OF_A_DIFF_ITEM",MACINTOSH,1,1,false,1773167033,"Minnz Piano - Begin Again"
"United States",1560735551,AUDIO,20260204,19,179013,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1560735551,"Olivia Rodrigo - good 4 u"
"United States",1823045058,AUDIO,20260204,23,178934,NATURAL_END_OF_TRACK,MACINTOSH,1,0,false,1823045058,"Air - Dead Bodies"
"United States",1736995379,AUDIO,20260204,23,177194,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1736995379,"Olivia Rodrigo - lacy"
"United States",1823045056,AUDIO,20260204,23,176952,NATURAL_END_OF_TRACK,MACINTOSH,1,0,false,1823045056,"Air - Empty House"
"United States",1736996223,AUDIO,20260204,19,169942,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1736996223,"Olivia Rodrigo - so american"
"United States",1615585008,AUDIO,20260204,13,167636,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1615585008,"Harry Styles - As It Was"
"United States",1736995139,AUDIO,20260204,23,165904,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1736995139,"Olivia Rodrigo - all-american bitch"
"United States",1823045052,AUDIO,20260204,22,160166,NATURAL_END_OF_TRACK,MACINTOSH,1,0,false,1823045052,"Air - Highschool Lover"
"United States",1823044945,AUDIO,20260204,"22, 23",156501,PLAYBACK_MANUALLY_PAUSED,MACINTOSH,2,0,false,1823044945,"Air - Clouds Up"
"United States",1823044952,AUDIO,20260204,22,156289,NATURAL_END_OF_TRACK,MACINTOSH,1,0,false,1823044952,"Air - Cemetary Party"
"United States",1823045046,AUDIO,20260204,22,151634,NATURAL_END_OF_TRACK,MACINTOSH,1,0,false,1823045046,"Air - The Word Hurricane"
"United States",1823044948,AUDIO,20260204,22,145513,NATURAL_END_OF_TRACK,MACINTOSH,1,0,false,1823044948,"Air - Bathroom Girl"
"United States",1823045053,AUDIO,20260204,22,144238,NATURAL_END_OF_TRACK,MACINTOSH,1,0,false,1823045053,"Air - Afternoon Sister"
"United States",1085060706,AUDIO,20260204,4,128460,"MANUALLY_SELECTED_PLAYBACK_OF_A_DIFF_ITEM",IPHONE,1,1,false,1085060706,"TAEMIN - Sexuality (Rearranged Version)"
"United States",1226034791,AUDIO,20260204,18,126339,"MANUALLY_SELECTED_PLAYBACK_OF_A_DIFF_ITEM",IPHONE,1,1,false,1226034791,"Harry Styles - Two Ghosts"
"United States",1823045055,AUDIO,20260204,22,118076,NATURAL_END_OF_TRACK,MACINTOSH,1,0,false,1823045055,"Air - Ghost Song"
"United States",1823044953,AUDIO,20260204,22,75117,TRACK_SKIPPED_FORWARDS,MACINTOSH,1,1,false,1823044953,"Air - Dark Messages"
"United States",1615585006,AUDIO,20260204,13,71058,"MANUALLY_SELECTED_PLAYBACK_OF_A_DIFF_ITEM",IPHONE,1,1,false,1615585006,"Harry Styles - Late Night Talking"
"United States",1485802966,AUDIO,20260204,18,70379,"MANUALLY_SELECTED_PLAYBACK_OF_A_DIFF_ITEM",IPHONE,1,1,false,1485802966,"Harry Styles - Golden"
"United States",1547315999,AUDIO,20260204,"4, 13",41986,"MANUALLY_SELECTED_PLAYBACK_OF_A_DIFF_ITEM",IPHONE,1,1,false,1547315999,"Taylor Swift - marjorie"
"United States",1742058284,AUDIO,20260204,4,40686,"MANUALLY_SELECTED_PLAYBACK_OF_A_DIFF_ITEM",IPHONE,1,1,false,1742058284,"Taylor Swift - Peter"
"United States",1614233077,AUDIO,20260204,22,30872,"MANUALLY_SELECTED_PLAYBACK_OF_A_DIFF_ITEM",MACINTOSH,1,1,false,1614233077,"Luca Longobardi - Kyoto"
"United States",1485802971,AUDIO,20260204,18,0,TRACK_SKIPPED_FORWARDS,IPHONE,0,2,false,1485802971,"Harry Styles - Lights Up"
"United States",1736996213,AUDIO,20260204,23,0,TRACK_SKIPPED_FORWARDS,IPHONE,0,1,false,1736996213,"Olivia Rodrigo - scared of my guitar"
"United States",1736995824,AUDIO,20260204,19,0,TRACK_SKIPPED_FORWARDS,IPHONE,0,1,false,N/A,"Olivia Rodrigo - the grudge"
"United States",1714727613,AUDIO,20260204,19,0,"MANUALLY_SELECTED_PLAYBACK_OF_A_DIFF_ITEM",IPHONE,0,1,false,1714727613,"Olivia Rodrigo - Can’t Catch Me Now (from The Hunger Games: The Ballad of Songbirds & Snakes)"
"United States",1582277657,AUDIO,20260204,19,0,TRACK_SKIPPED_FORWARDS,IPHONE,0,1,false,N/A,"Olivia Rodrigo - favorite crime"
"United States",1736996063,AUDIO,20260204,"19, 23",0,"MANUALLY_SELECTED_PLAYBACK_OF_A_DIFF_ITEM",IPHONE,0,2,false,1736996063,"Olivia Rodrigo - obsessed"
"United States",1736995369,AUDIO,20260204,19,0,TRACK_SKIPPED_FORWARDS,IPHONE,0,1,false,N/A,"Olivia Rodrigo - bad idea right?"
"United States",1736995369,AUDIO,20260204,23,0,TRACK_SKIPPED_FORWARDS,IPHONE,0,1,false,1736995369,"Olivia Rodrigo - bad idea right?"
"United States",1736995376,AUDIO,20260204,19,0,TRACK_SKIPPED_FORWARDS,IPHONE,0,1,false,N/A,"Olivia Rodrigo - vampire"
"United States",1870984033,AUDIO,20260204,13,0,TRACK_SKIPPED_FORWARDS,IPHONE,0,1,false,N/A,"Harry Styles - Aperture"
"United States",1615585102,AUDIO,20260204,18,0,"MANUALLY_SELECTED_PLAYBACK_OF_A_DIFF_ITEM",IPHONE,0,1,false,1615585102,"Harry Styles - Love Of My Life"
"United States",1485802974,AUDIO,20260204,19,0,"MANUALLY_SELECTED_PLAYBACK_OF_A_DIFF_ITEM",IPHONE,0,1,false,1485802974,"Harry Styles - Cherry"
"United States",1736995395,AUDIO,20260204,23,0,TRACK_SKIPPED_FORWARDS,IPHONE,0,1,false,1736995395,"Olivia Rodrigo - ballad of a homeschooled girl"
"United States",1614232884,AUDIO,20260204,22,0,"MANUALLY_SELECTED_PLAYBACK_OF_A_DIFF_ITEM",MACINTOSH,0,1,false,1614232884,"Luca Longobardi - Cello Suite No.1 In G Major, BWV 1007: No.1, Prélude (Recomposed)"
"United States",1694386828,AUDIO,20260204,19,0,TRACK_SKIPPED_FORWARDS,IPHONE,0,1,false,1694386828,"Olivia Rodrigo - bad idea right?"
"United States",1741640996,AUDIO,20260204,19,0,"MANUALLY_SELECTED_PLAYBACK_OF_A_DIFF_ITEM",IPHONE,0,1,false,N/A,N/A
"United States",1614232589,AUDIO,20260204,22,0,"MANUALLY_SELECTED_PLAYBACK_OF_A_DIFF_ITEM",MACINTOSH,0,1,false,1614232589,"Luca Longobardi - Voices"
"United States",1582275115,AUDIO,20260204,19,0,TRACK_SKIPPED_FORWARDS,IPHONE,0,1,false,1582275115,"Olivia Rodrigo - favorite crime"
"United States",1736995818,AUDIO,20260204,19,0,TRACK_SKIPPED_FORWARDS,IPHONE,0,1,false,N/A,"Olivia Rodrigo - love is embarrassing"
"United States",1736995818,AUDIO,20260204,23,0,TRACK_SKIPPED_FORWARDS,IPHONE,0,1,false,1736995818,"Olivia Rodrigo - love is embarrassing"
"United States",1812890484,AUDIO,20260204,22,0,"MANUALLY_SELECTED_PLAYBACK_OF_A_DIFF_ITEM",MACINTOSH,0,1,false,1812890484,"Air - Playground Love (feat. Gordon Tracks)"
"United States",1689131531,AUDIO,20260204,4,0,TRACK_SKIPPED_FORWARDS,IPHONE,0,1,false,1689131531,"Taylor Swift - Lavender Haze"
"United States",1838810960,AUDIO,20260204,13,0,"MANUALLY_SELECTED_PLAYBACK_OF_A_DIFF_ITEM",IPHONE,0,1,false,1838810960,"Taylor Swift - Wood"
"United States",1736995139,AUDIO,20260204,19,0,"MANUALLY_SELECTED_PLAYBACK_OF_A_DIFF_ITEM",IPHONE,0,1,false,N/A,"Olivia Rodrigo - all-american bitch"
"United States",1694386841,AUDIO,20260204,19,0,"MANUALLY_SELECTED_PLAYBACK_OF_A_DIFF_ITEM",IPHONE,0,1,false,1694386841,"Olivia Rodrigo - get him back!"
"United States",1226034796,AUDIO,20260204,13,0,"MANUALLY_SELECTED_PLAYBACK_OF_A_DIFF_ITEM",IPHONE,0,1,false,N/A,"Harry Styles - Sweet Creature"
"United States",1868596006,AUDIO,20260204,4,0,TRACK_SKIPPED_FORWARDS,IPHONE,0,1,false,1868596006,"EXO - Back Pocket"
"United States",1694386830,AUDIO,20260204,19,0,"MANUALLY_SELECTED_PLAYBACK_OF_A_DIFF_ITEM",IPHONE,0,1,false,1694386830,"Olivia Rodrigo - vampire"
"United States",1689131533,AUDIO,20260204,4,0,TRACK_SKIPPED_FORWARDS,IPHONE,0,1,false,1689131533,"Taylor Swift - Anti-Hero"
"United States",1736995824,AUDIO,20260204,23,0,TRACK_SKIPPED_FORWARDS,IPHONE,0,1,false,1736995824,"Olivia Rodrigo - the grudge"
"United States",1742058092,AUDIO,20260204,4,0,TRACK_SKIPPED_FORWARDS,IPHONE,0,1,false,1742058092,"Taylor Swift - Fresh Out The Slammer"
"United States",1530317820,AUDIO,20260204,4,0,"MANUALLY_SELECTED_PLAYBACK_OF_A_DIFF_ITEM",IPHONE,0,1,false,1530317820,"TAEMIN - Criminal"
"United States",1870984033,AUDIO,20260205,"12, 18, 23",705277,TRACK_SKIPPED_FORWARDS,IPHONE,3,2,false,1870984033,"Harry Styles - Aperture"
"United States",1773474483,AUDIO,20260205,"14, 23",499579,NATURAL_END_OF_TRACK,"IPHONE, MACINTOSH",3,2,false,1773474483,"Gracie Abrams - That’s So True"
"United States",1773474484,AUDIO,20260205,"14, 16",442354,NATURAL_END_OF_TRACK,"IPHONE, MACINTOSH",2,0,false,1773474484,"Gracie Abrams - I Told You Things"
"United States",1773474470,AUDIO,20260205,"14, 18",378779,"MANUALLY_SELECTED_PLAYBACK_OF_A_DIFF_ITEM",IPHONE,2,1,false,1773474470,"Gracie Abrams - us. (feat. Taylor Swift)"
"United States",1795979747,AUDIO,20260205,20,292813,NATURAL_END_OF_TRACK,IPHONE,2,1,false,1795979747,"JENNIE - start a war"
"United States",1795979995,AUDIO,20260205,"20, 23",272609,NATURAL_END_OF_TRACK,IPHONE,2,0,false,1795979995,"JENNIE - Mantra"
"United States",1485802974,AUDIO,20260205,13,259074,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1485802974,"Harry Styles - Cherry"
"United States",1838810956,AUDIO,20260205,18,246336,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1838810956,"Taylor Swift - Eldest Daughter"
"United States",1773474477,AUDIO,20260205,16,242845,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1773474477,"Gracie Abrams - Normal Thing"
"United States",1838810964,AUDIO,20260205,18,241762,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1838810964,"Taylor Swift - The Life of a Showgirl (feat. Sabrina Carpenter)"
"United States",1485802975,AUDIO,20260205,13,240401,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1485802975,"Harry Styles - Falling"
"United States",1787023936,AUDIO,20260205,14,237190,NATURAL_END_OF_TRACK,MACINTOSH,1,0,false,1787023936,"Bad Bunny - DtMF"
"United States",1838810953,AUDIO,20260205,18,236353,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1838810953,"Taylor Swift - Opalite"
"United States",1773474474,AUDIO,20260205,"14, 18",236070,TRACK_SKIPPED_FORWARDS,"IPHONE, MACINTOSH",1,2,false,1773474474,"Gracie Abrams - Gave You I Gave You I"
"United States",1773474480,AUDIO,20260205,17,226536,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1773474480,"Gracie Abrams - Close To You"
"United States",1838810951,AUDIO,20260205,"18, 23",226293,TRACK_SKIPPED_FORWARDS,IPHONE,1,1,false,1838810951,"Taylor Swift - The Fate of Ophelia"
"United States",1568020292,AUDIO,20260205,20,225825,TRACK_SKIPPED_FORWARDS,IPHONE,1,1,false,N/A,"Ariana Grande - Into You"
"United States",1838810957,AUDIO,20260205,18,220555,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1838810957,"Taylor Swift - Ruin The Friendship"
"United States",1787022572,AUDIO,20260205,14,219439,"MANUALLY_SELECTED_PLAYBACK_OF_A_DIFF_ITEM",MACINTOSH,2,1,false,1787022572,"Bad Bunny - NUEVAYoL"
